GOMFID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	enrichment	padj
GO:0003676	2.23829205589471e-05	1.19277762029094	817.530415285631	912	4742	nucleic acid binding	0.90013432021006	0.00167716453330403
GO:0008013	2.28643120017389e-05	2.23875118658369	23.9638818483135	44	139	beta-catenin binding	50.5427255318048	0.00167716453330403
GO:0019899	2.39675247993823e-05	1.22854398551229	527.032998635212	607	3057	enzyme binding	1.44156223124713	0.0017078573385617
GO:0004713	9.73645100486819e-05	1.85792903114049	36.0320237863131	58	209	protein tyrosine kinase activity	29.4693802797555	0.00674519689059479
GO:0070412	0.000159065911753521	3.56042490118577	6.89608110742835	17	40	R-SMAD binding	235.81125	0.0107219022679265
GO:0042826	0.00019896931769279	1.98626358190346	26.032706180542	44	151	histone deacetylase binding	42.8286478663217	0.0130586704822584
GO:0001221	0.000261810807986924	2.62945423491965	11.7233378826282	24	68	transcription cofactor binding	115.193771626298	0.0167424655158818
GO:0005080	0.000335641364042818	2.51088529802582	12.5853480210567	25	73	protein kinase C binding	104.118971664477	0.0209272390480697
GO:0033613	0.000425816573897544	1.97031858210828	23.7914798206278	40	138	activating transcription factor binding	46.6162570888469	0.0257201457541598
GO:0030165	0.000433137979821457	1.93121602288984	25.3430980697992	42	147	PDZ domain binding	43.137026239067	0.0257201457541598
GO:0017166	0.000473582016788788	6.18513119533528	2.75843244297134	9	16	vinculin binding	780.2578125	0.0274677569737497
GO:0002162	0.000852682876673382	5.41167091836735	2.93083447065705	9	17	dystroglycan binding	691.162629757786	0.0469154404399992
GO:1901363	0.000855989543437168	1.12893373149384	1240.26018717099	1322	7194	heterocyclic compound binding	0.566925732522445	0.0469154404399992
GO:0046975	0.000865320874194051	6.41277037876641	2.41362838759992	8	14	histone methyltransferase activity (H3-K36 specific)	905.877551020408	0.0469154404399992
GO:0004114	0.000977734190609861	3.13976742463521	6.55127705205693	15	38	3,5-cyclic-nucleotide phosphodiesterase activity	230.547091412742	0.0518823206676807
GO:0002039	0.00113937295623567	2.16910256410256	14.9989764086567	27	87	p53 binding	79.1700356718193	0.0591999198510784
GO:0019900	0.00119183185908142	1.27083642958716	191.538652758822	230	1111	kinase binding	4.13556927249881	0.060661809317328
GO:0017154	0.00126816249693916	4.37353403613681	3.62044258139988	10	21	semaphorin receptor activity	503.265306122449	0.062643322376258
GO:0008201	0.00128099817208868	1.61958151170581	41.2040846168844	60	239	heparin binding	23.3126170760316	0.062643322376258
GO:0004112	0.00133825528452889	3.00876632595116	6.72367907974264	15	39	cyclic-nucleotide phosphodiesterase activity	218.87573964497	0.0641847823002897
GO:0019902	0.00143067702745521	1.57138173720894	46.3761454474556	66	269	phosphatase binding	20.2430038280289	0.0673228020089299
GO:0097159	0.00157905928212989	1.1205817783283	1260.77602846559	1338	7313	organic cyclic compound binding	0.555265318123128	0.0729291453635544
GO:0045499	0.00187068399830723	2.75100417900759	7.58568921817118	16	44	chemorepellent activity	183.421487603306	0.0848270162141499
GO:0004672	0.00227072642627773	1.29399203750763	141.714466757653	173	822	protein kinase activity	5.68248175182482	0.101128423341726
GO:0008190	0.00267578310141168	4.80901105128932	2.75843244297134	8	16	eukaryotic initiation factor 4E binding	693.5625	0.115058673360702
GO:0072542	0.00267578310141168	4.80901105128932	2.75843244297134	8	16	protein phosphatase activator activity	693.5625	0.115058673360702
GO:0001540	0.00286768812319432	1.84994225868111	20.5158412945993	33	119	amyloid-beta binding	51.7196525669091	0.117671871510502
GO:0015277	0.00292528309288336	5.60958451369216	2.24122635991421	7	13	kainate selective glutamate receptor activity	919.278106508876	0.117671871510502
GO:0032041	0.00292528309288336	5.60958451369216	2.24122635991421	7	13	NAD-dependent histone deacetylase activity (H3-K14 specific)	919.278106508876	0.117671871510502
GO:0031078	0.00292528309288336	5.60958451369216	2.24122635991421	7	13	histone deacetylase activity (H3-K14 specific)	919.278106508876	0.117671871510502
GO:0030291	0.00314296916032527	2.67398574042526	7.24088516279977	15	42	protein serine/threonine kinase inhibitor activity	188.724489795918	0.123000591526271
GO:1901681	0.00317592981537279	1.45572905330061	58.0994833300838	78	337	sulfur compound binding	15.2429976490063	0.123000591526271
GO:0019904	0.00320570908147859	1.24816131118203	181.366933125366	215	1052	protein domain specific binding	4.31164069163932	0.123000591526271
GO:0005200	0.00343807873361553	1.72557319779061	25.5155000974849	39	148	structural constituent of cytoskeleton	39.5163440467495	0.129917702449047
GO:0098772	0.00374850150866502	1.17305498587524	364.975092610645	410	2117	molecular function regulator	2.03038184934296	0.139485437107722
GO:0070326	0.00380313140470131	19.2221907727144	0.862010138428544	4	5	very-low-density lipoprotein particle receptor binding	3551.04	0.139485437107722
GO:0035257	0.00394963065821082	1.56939699802075	37.2388379801131	53	216	nuclear hormone receptor binding	25.2118055555556	0.14275911393591
GO:0042974	0.00404495719481551	2.69493045699688	6.72367907974264	14	39	retinoic acid receptor binding	204.284023668639	0.142940320447953
GO:0001965	0.00406927135196658	2.57833414456072	7.41328719048547	15	43	G-protein alpha-subunit binding	180.048674959438	0.142940320447953
GO:0005295	0.00512061555813477	Inf	0.517206083057126	3	3	neutral amino acid:sodium symporter activity	7398	0.171361549940847
GO:0097108	0.00512061555813477	Inf	0.517206083057126	3	3	hedgehog family protein binding	7398	0.171361549940847
GO:0001223	0.00525166178761941	2.59112644380882	6.89608110742835	14	40	transcription coactivator binding	194.1975	0.171361549940847
GO:0019211	0.00533533638324049	3.60693027210884	3.62044258139988	9	21	phosphatase activator activity	452.938775510204	0.171361549940847
GO:1904929	0.00535934278082842	8.01057002642507	1.37921622148567	5	8	coreceptor activity involved in Wnt signaling pathway, planar cell polarity pathway	1733.90625	0.171361549940847
GO:0097371	0.00535934278082842	8.01057002642507	1.37921622148567	5	8	MDM2/MDM4 family protein binding	1733.90625	0.171361549940847
GO:0004630	0.00535934278082842	8.01057002642507	1.37921622148567	5	8	phospholipase D activity	1733.90625	0.171361549940847
GO:0097109	0.0054756867423409	5.76856414613424	1.8964223045428	6	11	neuroligin family protein binding	1100.52892561983	0.17286535108099
GO:0005102	0.00574370927659602	1.16408284696616	360.665041918503	403	2092	signaling receptor binding	2.0437005765385	0.179060136697881
GO:0070411	0.00657695334344563	3.84675545480306	3.10323649834276	8	18	I-SMAD binding	548	0.202505205414239
GO:0030215	0.00678791936872171	2.60611757472569	6.37887502437122	13	37	semaphorin receptor binding	210.753834915997	0.206452084214536
GO:0004721	0.00715961471735058	1.49941425961442	39.9972704230844	55	232	phosphoprotein phosphatase activity	22.6789164684899	0.215133483193643
GO:0061629	0.00729382947556536	1.36549920819062	69.6504191850263	89	404	RNA polymerase II-specific DNA-binding transcription factor binding	12.1021591020488	0.216557270381667
GO:0046872	0.00750135843020279	1.10755149151466	921.488837980113	980	5345	metal ion binding	0.761318245897436	0.218106262516887
GO:0019903	0.00752090560403057	1.53480765221018	34.9976116201989	49	203	protein phosphatase binding	26.3900118906064	0.218106262516887
GO:0001161	0.00766637267336705	3.32927786499215	3.79284460908559	9	22	intronic transcription regulatory region sequence-specific DNA binding	412.698347107438	0.219769349969855
GO:0016773	0.00776466215806734	1.22999594464599	164.471534412166	193	954	phosphotransferase activity, alcohol group as acceptor	4.7064791740833	0.220057584343409
GO:0001162	0.00796948771998605	4.20669263456091	2.58603041528563	7	15	RNA polymerase II intronic transcription regulatory region sequence-specific DNA binding	690.48	0.223324745771295
GO:0051879	0.00866335206763088	2.11315576071362	10.1717196334568	18	59	Hsp90 protein binding	114.763573685723	0.238972085073425
GO:0005158	0.00871951072240643	2.50172531214529	6.55127705205693	13	38	insulin receptor binding	199.807479224377	0.238972085073425
GO:0030551	0.00907819390389077	2.00585252582694	11.7233378826282	20	68	cyclic nucleotide binding	95.9948096885813	0.246097995611996
GO:0070888	0.00923746630442944	1.92591749644381	13.2749561317996	22	77	E-box binding	82.3525046382189	0.247723021110183
GO:0070300	0.00966639993091752	3.49684432880806	3.27563852602847	8	19	phosphatidic acid binding	491.83379501385	0.254282007493476
GO:0005539	0.00968596259498002	1.39914740275799	54.479040748684	71	316	glycosaminoglycan binding	15.7804638679699	0.254282007493476
GO:0070728	0.00984767245948542	9.61052929521653	1.03441216611425	4	6	leucine binding	2466	0.255834324103715
GO:0031957	0.0103535650877121	6.00757361268403	1.55161824917138	5	9	very long-chain fatty acid-CoA ligase activity	1370	0.263487666619937
GO:0043559	0.0103535650877121	6.00757361268403	1.55161824917138	5	9	insulin binding	1370	0.263487666619937
GO:0004970	0.0110567874862019	2.40536322360953	6.72367907974264	13	39	ionotropic glutamate receptor activity	189.692307692308	0.276076985004779
GO:0043169	0.0110864448367813	1.10017453085915	943.556297523884	999	5473	cation binding	0.740201862679602	0.276076985004779
GO:0017081	0.011231040132632	2.82893310428793	4.65485474751414	10	27	chloride channel regulator activity	304.444444444444	0.276076985004779
GO:0019198	0.0114017359484732	2.64533465683494	5.34446285825697	11	31	transmembrane receptor protein phosphatase activity	254.041623309053	0.276076985004779
GO:0005001	0.0114017359484732	2.64533465683494	5.34446285825697	11	31	transmembrane receptor protein tyrosine phosphatase activity	254.041623309053	0.276076985004779
GO:0001222	0.0120868135344328	3.73906200818382	2.75843244297134	7	16	transcription corepressor binding	606.8671875	0.289851086104572
GO:0004725	0.0123056799102678	1.62195345997631	23.2742737375707	34	135	protein tyrosine phosphatase activity	41.4044444444444	0.292289197106742
GO:0005104	0.0143702577494212	2.40496453900709	6.20647299668551	12	36	fibroblast growth factor receptor binding	205.5	0.335954223507699
GO:0005085	0.0144531056751853	1.38468302581639	51.0310001949698	66	296	guanyl-nucleotide exchange factor activity	16.7184532505478	0.335954223507699
GO:0047555	0.0145481379867007	2.88503401360544	4.13764866445701	9	24	3,5-cyclic-GMP phosphodiesterase activity	346.78125	0.335954223507699
GO:0046965	0.0148253216973452	2.67161263900703	4.82725677519984	10	28	retinoid X receptor binding	283.086734693878	0.339214241405312
GO:0031369	0.016231485577899	2.17256187450212	7.75809124585689	14	45	translation initiation factor binding	153.44	0.368012045738909
GO:0004857	0.0166027764260091	1.31035577358384	71.8916455449405	89	417	enzyme inhibitor activity	11.3593499301278	0.373038958616817
GO:0033612	0.0171575903375173	2.23328806550997	7.06848313511406	13	41	receptor serine/threonine kinase binding	171.637120761452	0.380194484207451
GO:0004364	0.0175401613643771	3.36495750708215	2.93083447065705	7	17	glutathione transferase activity	537.570934256055	0.380194484207451
GO:0001224	0.0177948516038689	4.80577576443941	1.72402027685709	5	10	RNA polymerase II transcription cofactor binding	1109.7	0.380194484207451
GO:0004461	0.0177948516038689	4.80577576443941	1.72402027685709	5	10	lactose synthase activity	1109.7	0.380194484207451
GO:0031997	0.0178359080402052	14.4125636672326	0.689608110742835	3	4	N-terminal myristoylation domain binding	4161.375	0.380194484207451
GO:0004118	0.0178359080402052	14.4125636672326	0.689608110742835	3	4	cGMP-stimulated cyclic-nucleotide phosphodiesterase activity	4161.375	0.380194484207451
GO:0019901	0.0183783293221379	1.1928379491018	171.884821602652	197	997	protein kinase binding	4.39856983186269	0.386385669449281
GO:1990841	0.0184362047572031	1.80492747440273	13.2749561317996	21	77	promoter-specific chromatin binding	78.6092089728453	0.386385669449281
GO:0097493	0.0193280124127258	2.70455994897959	4.31005069214272	9	25	structural molecule activity conferring elasticity	319.5936	0.399328022577796
GO:0005007	0.0198543202885512	6.40664213605057	1.20681419379996	4	7	fibroblast growth factor-activated receptor activity	1811.75510204082	0.399328022577796
GO:0070644	0.0198543202885512	6.40664213605057	1.20681419379996	4	7	vitamin D response element binding	1811.75510204082	0.399328022577796
GO:0099507	0.0198543202885512	6.40664213605057	1.20681419379996	4	7	ligand-gated ion channel activity involved in regulation of presynaptic membrane potential	1811.75510204082	0.399328022577796
GO:0043125	0.0198543202885512	6.40664213605057	1.20681419379996	4	7	ErbB-3 class receptor binding	1811.75510204082	0.399328022577796
GO:0016301	0.0207567005580636	1.17956107619628	188.43541626048	214	1093	kinase activity	3.97565812217647	0.412436661395184
GO:0005096	0.0208368160929403	1.32403877346023	60.8579157730552	76	353	GTPase activator activity	13.5362935261498	0.412436661395184
GO:0030374	0.0211759985554282	1.6990003516351	15.8609865470852	24	92	nuclear receptor transcription coactivator activity	62.9319470699433	0.415849924387701
GO:0030145	0.0219134708604288	1.67155071500886	16.7229966855137	25	97	manganese ion binding	58.9701349771495	0.424791287196329
GO:0050681	0.0222582830943361	1.90216701902748	10.3441216611425	17	60	androgen receptor binding	104.805	0.424791287196329
GO:0030552	0.0222975968412727	2.219705400982	6.55127705205693	12	38	cAMP binding	184.437673130194	0.424791287196329
GO:0042975	0.0223126137220205	3.60471537807986	2.41362838759992	6	14	peroxisome proliferator activated receptor binding	679.408163265306	0.424791287196329
GO:0045296	0.0225545268807612	1.25254393079211	93.7867030610255	112	544	cadherin binding	8.39954584775086	0.426143863944079
GO:0035925	0.0234771383553854	2.29988409085304	5.8616689413141	11	34	mRNA 3-UTR AU-rich region binding	211.188581314879	0.440240474122791
GO:0050839	0.024451929232264	1.19273194191921	152.575794501852	175	885	cell adhesion molecule binding	4.95891985061764	0.451893095273026
GO:0070410	0.0245167482867881	3.05887200618079	3.10323649834276	7	18	co-SMAD binding	479.5	0.451893095273026
GO:0030371	0.0251469953441608	2.5453181272509	4.48245271982843	9	26	translation repressor activity	295.48224852071	0.451893095273026
GO:0032794	0.0252768644630752	2.74703477310448	3.79284460908559	8	22	GTPase activating protein binding	366.842975206612	0.451893095273026
GO:0008143	0.0252768644630752	2.74703477310448	3.79284460908559	8	22	poly(A) binding	366.842975206612	0.451893095273026
GO:0019213	0.0261994607382373	1.95013582577467	8.96490543965685	15	52	deacetylase activity	123.117603550296	0.451893095273026
GO:0016765	0.0261994607382373	1.95013582577467	8.96490543965685	15	52	transferase activity, transferring alkyl or aryl (other than methyl) groups	123.117603550296	0.451893095273026
GO:0030234	0.0266081394461235	1.15811267363502	218.088565022422	244	1265	enzyme regulator activity	3.38410910965645	0.451893095273026
GO:0035198	0.0272935121101931	2.13736800630418	6.72367907974264	12	39	miRNA binding	175.100591715976	0.451893095273026
GO:0051920	0.0280608223218089	4.004577198943	1.8964223045428	5	11	peroxiredoxin activity	917.107438016529	0.451893095273026
GO:0071936	0.0280608223218089	4.004577198943	1.8964223045428	5	11	coreceptor activity involved in Wnt signaling pathway	917.107438016529	0.451893095273026
GO:0005021	0.0280608223218089	4.004577198943	1.8964223045428	5	11	vascular endothelial growth factor-activated receptor activity	917.107438016529	0.451893095273026
GO:0003945	0.0280608223218089	4.004577198943	1.8964223045428	5	11	N-acetyllactosamine synthase activity	917.107438016529	0.451893095273026
GO:0008494	0.0280608223218089	4.004577198943	1.8964223045428	5	11	translation activator activity	917.107438016529	0.451893095273026
GO:0043426	0.0280608223218089	4.004577198943	1.8964223045428	5	11	MRF binding	917.107438016529	0.451893095273026
GO:0016167	0.0280608223218089	4.004577198943	1.8964223045428	5	11	glial cell-derived neurotrophic factor receptor activity	917.107438016529	0.451893095273026
GO:0017091	0.0290503759226797	2.20392560030251	6.0340709689998	11	35	AU-rich element binding	199.29306122449	0.451893095273026
GO:0042134	0.0297155042601348	Inf	0.344804055371417	2	2	rRNA primary transcript binding	11097	0.451893095273026
GO:0015375	0.0297155042601348	Inf	0.344804055371417	2	2	glycine:sodium symporter activity	11097	0.451893095273026
GO:0043994	0.0297155042601348	Inf	0.344804055371417	2	2	histone acetyltransferase activity (H3-K23 specific)	11097	0.451893095273026
GO:0042835	0.0297155042601348	Inf	0.344804055371417	2	2	BRE binding	11097	0.451893095273026
GO:0046911	0.0297155042601348	Inf	0.344804055371417	2	2	metal chelating activity	11097	0.451893095273026
GO:0030350	0.0297155042601348	Inf	0.344804055371417	2	2	iron-responsive element binding	11097	0.451893095273026
GO:0042945	0.0297155042601348	Inf	0.344804055371417	2	2	D-serine transmembrane transporter activity	11097	0.451893095273026
GO:0030345	0.0297155042601348	Inf	0.344804055371417	2	2	structural constituent of tooth enamel	11097	0.451893095273026
GO:0004462	0.0297155042601348	Inf	0.344804055371417	2	2	lactoylglutathione lyase activity	11097	0.451893095273026
GO:0008158	0.0297155042601348	Inf	0.344804055371417	2	2	hedgehog receptor activity	11097	0.451893095273026
GO:0008753	0.0297155042601348	Inf	0.344804055371417	2	2	NADPH dehydrogenase (quinone) activity	11097	0.451893095273026
GO:0004883	0.0297155042601348	Inf	0.344804055371417	2	2	glucocorticoid receptor activity	11097	0.451893095273026
GO:0015016	0.0297155042601348	Inf	0.344804055371417	2	2	[heparan sulfate]-glucosamine N-sulfotransferase activity	11097	0.451893095273026
GO:0050196	0.0297155042601348	Inf	0.344804055371417	2	2	[phosphorylase] phosphatase activity	11097	0.451893095273026
GO:0030023	0.0318746977233768	3.20400264325498	2.58603041528563	6	15	extracellular matrix constituent conferring elasticity	591.84	0.481790885588496
GO:0030676	0.032104972949925	2.40376984126984	4.65485474751414	9	27	Rac guanyl-nucleotide exchange factor activity	274	0.482348208054897
GO:0019887	0.0330235992110601	1.35867766323864	41.5488886722558	53	241	protein kinase regulator activity	20.2524405571529	0.483995190417556
GO:0017136	0.0331794514943792	2.80380075542965	3.27563852602847	7	19	NAD-dependent histone deacetylase activity	430.354570637119	0.483995190417556
GO:0008092	0.0334062157964086	1.13930378362276	252.741372587249	279	1466	cytoskeletal protein binding	2.88118963909553	0.483995190417556
GO:0003779	0.0334877727859924	1.20362192513369	118.440193020082	137	687	actin binding	6.44232566121928	0.483995190417556
GO:0001102	0.0335230788790991	1.62774532123606	15.6885845193995	23	91	RNA polymerase II activating transcription factor binding	61.6425552469509	0.483995190417556
GO:0005042	0.034349297796274	4.80469855646759	1.37921622148567	4	8	netrin receptor activity	1387.125	0.483995190417556
GO:0031800	0.034349297796274	4.80469855646759	1.37921622148567	4	8	type 3 metabotropic glutamate receptor binding	1387.125	0.483995190417556
GO:0031697	0.034349297796274	4.80469855646759	1.37921622148567	4	8	beta-1 adrenergic receptor binding	1387.125	0.483995190417556
GO:0001225	0.034349297796274	4.80469855646759	1.37921622148567	4	8	RNA polymerase II transcription coactivator binding	1387.125	0.483995190417556
GO:0043237	0.034349297796274	4.80469855646759	1.37921622148567	4	8	laminin-1 binding	1387.125	0.483995190417556
GO:1990254	0.034349297796274	4.80469855646759	1.37921622148567	4	8	keratin filament binding	1387.125	0.483995190417556
GO:0003730	0.0349106354473226	1.58319970627023	17.4126047962566	25	101	mRNA 3-UTR binding	54.391726301343	0.487286059517908
GO:0030695	0.0349736185459926	1.26643136403128	69.6504191850263	84	404	GTPase regulator activity	11.422262523282	0.487286059517908
GO:0043325	0.0355096279189132	2.11564378899603	6.20647299668551	11	36	phosphatidylinositol-3,4-bisphosphate binding	188.375	0.492005622387609
GO:0008066	0.0361685893651348	1.84991045297689	9.30970949502827	15	54	glutamate receptor activity	114.166666666667	0.495628911410144
GO:0071889	0.0361685893651348	1.84991045297689	9.30970949502827	15	54	14-3-3 protein binding	114.166666666667	0.495628911410144
GO:0019208	0.0365728497419513	1.51741051509593	20.8606453499708	29	121	phosphatase regulator activity	43.9605218222799	0.498429985007795
GO:0050816	0.038885072993461	7.20585738539898	0.862010138428544	3	5	phosphothreonine residue binding	2663.28	0.521394473363935
GO:0005009	0.038885072993461	7.20585738539898	0.862010138428544	3	5	insulin-activated receptor activity	2663.28	0.521394473363935
GO:0045569	0.038885072993461	7.20585738539898	0.862010138428544	3	5	TRAIL binding	2663.28	0.521394473363935
GO:0045182	0.0400928244724139	1.41856698813171	28.7911386235134	38	167	translation regulator activity	30.2403097995625	0.534486366243158
GO:0016878	0.0402900709116735	2.27712137486574	4.82725677519984	9	28	acid-thiol ligase activity	254.77806122449	0.534486366243158
GO:0031490	0.0406016782451097	1.47757451158693	22.7570676545136	31	132	chromatin DNA binding	39.4865702479339	0.535166822025988
GO:0004860	0.0413618341991602	1.60388809862494	15.1713784363424	22	88	protein kinase inhibitor activity	63.0511363636364	0.535166822025988
GO:0003831	0.0414142729154032	3.4322925093027	2.0688243322285	5	12	beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase activity	770.625	0.535166822025988
GO:0005049	0.0414142729154032	3.4322925093027	2.0688243322285	5	12	nuclear export signal receptor activity	770.625	0.535166822025988
GO:0045295	0.0414142729154032	3.4322925093027	2.0688243322285	5	12	gamma-catenin binding	770.625	0.535166822025988
GO:0016405	0.0423036457050645	2.40337206007368	4.13764866445701	8	24	CoA-ligase activity	308.25	0.542484760127022
GO:0005109	0.0431409433351066	1.89435214804114	7.9304932735426	13	46	frizzled binding	136.352551984877	0.542484760127022
GO:0070063	0.0433169991996626	1.66187399865626	12.7577500487424	19	74	RNA polymerase binding	77.0062089116143	0.542484760127022
GO:0034483	0.0436598655930306	2.5879712355633	3.44804055371417	7	20	heparan sulfate sulfotransferase activity	388.395	0.542484760127022
GO:0048495	0.0436598655930306	2.5879712355633	3.44804055371417	7	20	Roundabout binding	388.395	0.542484760127022
GO:0045294	0.0437474282367432	2.88343245539507	2.75843244297134	6	16	alpha-catenin binding	520.171875	0.542484760127022
GO:0005324	0.0437474282367432	2.88343245539507	2.75843244297134	6	16	long-chain fatty acid transporter activity	520.171875	0.542484760127022
GO:0004115	0.0437474282367432	2.88343245539507	2.75843244297134	6	16	3,5-cyclic-AMP phosphodiesterase activity	520.171875	0.542484760127022
GO:0016922	0.0439382203470964	1.42079312233975	27.239520374342	36	158	nuclear receptor binding	32.0054478448967	0.542484760127022
GO:0005088	0.044392305681185	1.44426369863014	24.6534899590563	33	143	Ras guanyl-nucleotide exchange factor activity	35.8160301237224	0.54539118408313
GO:0070851	0.0459667811275285	1.38075082811925	31.7219730941704	41	184	growth factor receptor binding	26.8771857277883	0.561000032647604
GO:0061980	0.0461126730925256	1.81961012957323	8.79250341197115	14	51	regulatory RNA binding	119.460207612457	0.561000032647604
GO:0043425	0.0470742662140728	1.92329078014184	7.24088516279977	12	42	bHLH transcription factor binding	150.979591836735	0.569918543387852
GO:0004402	0.047658114182993	1.66506000393468	12.0681419379996	18	70	histone acetyltransferase activity	81.5289795918367	0.574199694552582
GO:0051427	0.0479924168896571	1.3118882968136	44.3073211152271	55	257	hormone receptor binding	18.481279050402	0.575447537128869
GO:0030295	0.0482538105040097	1.50746878142018	18.7918210177423	26	109	protein kinase activator activity	48.5686390034509	0.575813413382776
GO:0031690	0.0513124445091545	1.95869834667339	6.55127705205693	11	38	adrenergic receptor binding	169.067867036011	0.609396364789673
GO:0019888	0.0526583273222927	1.51943907591352	17.2402027685709	24	100	protein phosphatase regulator activity	53.2656	0.621132253972234
GO:0050692	0.0535458839631236	3.8435324087178	1.55161824917138	4	9	DNA binding domain binding	1096	0.621132253972234
GO:0043295	0.0535458839631236	3.8435324087178	1.55161824917138	4	9	glutathione binding	1096	0.621132253972234
GO:1900750	0.0535458839631236	3.8435324087178	1.55161824917138	4	9	oligopeptide binding	1096	0.621132253972234
GO:0097322	0.0535458839631236	3.8435324087178	1.55161824917138	4	9	7SK snRNA binding	1096	0.621132253972234
GO:0000993	0.0554211779488181	1.86113932738504	7.41328719048547	12	43	RNA polymerase II complex binding	144.03893996755	0.634373723032746
GO:0035035	0.0554211779488181	1.86113932738504	7.41328719048547	12	43	histone acetyltransferase binding	144.03893996755	0.634373723032746
