GOCCID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	enrichment	padj
GO:0048179	0.0138319202489966	13.6519114688129	0.185281385281385	2	9	activin receptor complex	0.0246913580246914	0.444926768009391
GO:0070160	0.0152403395848233	2.31804379830696	4.48792688792689	10	218	tight junction	0.00021041999831664	0.464429295769088
GO:0098839	0.0182992285394419	2.36851989514457	3.95266955266955	9	192	postsynaptic density membrane	0.000244140625	0.477250201568445
GO:1990047	0.0205868205868206	Inf	0.0205868205868206	1	1	spindle matrix	1	0.477250201568445
GO:0030690	0.0205868205868206	Inf	0.0205868205868206	1	1	Noc1p-Noc2p complex	1	0.477250201568445
GO:0030691	0.0205868205868206	Inf	0.0205868205868206	1	1	Noc2p-Noc3p complex	1	0.477250201568445
GO:0034679	0.0205868205868206	Inf	0.0205868205868206	1	1	integrin alpha9-beta1 complex	1	0.477250201568445
GO:0045178	0.0206066580988102	2.93993616403908	2.14102934102934	6	104	basal part of cell	0.000554733727810651	0.477250201568445
GO:0030126	0.0243471909573567	9.55492957746479	0.247041847041847	2	12	COPI vesicle coat	0.0138888888888889	0.542193214011905
GO:0032983	0.0283876036662573	8.68587281263338	0.267628667628668	2	13	kainate selective glutamate receptor complex	0.0118343195266272	0.608756389731963
GO:0030056	0.0326749715390048	7.96165884194053	0.288215488215488	2	14	hemidesmosome	0.0102040816326531	0.634586577898818
GO:0031313	0.0326749715390048	7.96165884194053	0.288215488215488	2	14	extrinsic component of endosome membrane	0.0102040816326531	0.634586577898818
GO:0090575	0.0381275318307749	2.06123423116263	4.50851370851371	9	219	RNA polymerase II transcription regulator complex	0.000187652467629949	0.634586577898818
GO:0046696	0.0407507938798527	47.6838407494145	0.0411736411736412	1	2	lipopolysaccharide receptor complex	0.25	0.634586577898818
GO:0071149	0.0407507938798527	47.6838407494145	0.0411736411736412	1	2	TEAD-2-YAP complex	0.25	0.634586577898818
GO:0106003	0.0407507938798527	47.6838407494145	0.0411736411736412	1	2	amyloid-beta complex	0.25	0.634586577898818
GO:1902560	0.0407507938798527	47.6838407494145	0.0411736411736412	1	2	GMP reductase complex	0.25	0.634586577898818
GO:0034684	0.0407507938798527	47.6838407494145	0.0411736411736412	1	2	integrin alphav-beta5 complex	0.25	0.634586577898818
GO:0042720	0.0407507938798527	47.6838407494145	0.0411736411736412	1	2	mitochondrial inner membrane peptidase complex	0.25	0.634586577898818
GO:0008305	0.0429752138107179	4.09956302521008	0.782299182299182	3	38	integrin complex	0.00207756232686981	0.634586577898818
GO:0043195	0.0465184699453801	2.66246388232204	1.95574795574796	5	95	terminal bouton	0.000554016620498615	0.634586577898818
GO:0016281	0.0469023979802484	6.36838810641628	0.34997594997595	2	17	eukaryotic translation initiation factor 4F complex	0.0069204152249135	0.634586577898818
GO:0030663	0.0469023979802484	6.36838810641628	0.34997594997595	2	17	COPI-coated vesicle membrane	0.0069204152249135	0.634586577898818
GO:0008328	0.0500856141546862	2.60432726898962	1.9969215969216	5	97	ionotropic glutamate receptor complex	0.000531406100542034	0.634586577898818
GO:0098636	0.0551102033272824	3.67837104072398	0.864646464646465	3	42	protein complex involved in cell adhesion	0.00170068027210884	0.634586577898818
GO:0099634	0.0562408531350213	1.90526005908761	4.85848965848966	9	236	postsynaptic specialization membrane	0.000161591496696352	0.634586577898818
GO:0038143	0.0605005851161148	23.8407494145199	0.0617604617604618	1	3	ERBB3:ERBB2 complex	0.111111111111111	0.634586577898818
GO:0120043	0.0605005851161148	23.8407494145199	0.0617604617604618	1	3	stereocilium shaft	0.111111111111111	0.634586577898818
GO:0090651	0.0605005851161148	23.8407494145199	0.0617604617604618	1	3	apical cytoplasm	0.111111111111111	0.634586577898818
GO:0097545	0.0605005851161148	23.8407494145199	0.0617604617604618	1	3	axonemal outer doublet	0.111111111111111	0.634586577898818
GO:0034676	0.0605005851161148	23.8407494145199	0.0617604617604618	1	3	integrin alpha6-beta4 complex	0.111111111111111	0.634586577898818
GO:0030689	0.0605005851161148	23.8407494145199	0.0617604617604618	1	3	Noc complex	0.111111111111111	0.634586577898818
GO:1990429	0.0605005851161148	23.8407494145199	0.0617604617604618	1	3	peroxisomal importomer complex	0.111111111111111	0.634586577898818
GO:1990415	0.0605005851161148	23.8407494145199	0.0617604617604618	1	3	Pex17p-Pex14p docking complex	0.111111111111111	0.634586577898818
GO:0033063	0.0605005851161148	23.8407494145199	0.0617604617604618	1	3	Rad51B-Rad51C-Rad51D-XRCC2 complex	0.111111111111111	0.634586577898818
GO:0034365	0.0605005851161148	23.8407494145199	0.0617604617604618	1	3	discoidal high-density lipoprotein particle	0.111111111111111	0.634586577898818
GO:0070554	0.0605005851161148	23.8407494145199	0.0617604617604618	1	3	synaptobrevin 2-SNAP-25-syntaxin-3-complexin complex	0.111111111111111	0.634586577898818
GO:0005622	0.0605493257433227	1.23977126758919	349.358345358345	362	16970	intracellular	1.25702780983044e-06	0.634586577898818
GO:0034706	0.0617248239588882	3.49859397417504	0.905820105820106	3	44	sodium channel complex	0.0015495867768595	0.634586577898818
GO:0005796	0.0624722537827852	2.21275975209624	2.7998075998076	6	136	Golgi lumen	0.00032439446366782	0.634586577898818
GO:0098878	0.0638024049834023	2.41934713565919	2.14102934102934	5	104	neurotransmitter receptor complex	0.000462278106508876	0.636924008368792
GO:0005911	0.0772965184217095	1.39797208636526	17.5811447811448	24	854	cell-cell junction	3.2907546248814e-05	0.740096482883018
GO:0071148	0.0798446823677774	15.8930523028884	0.0823472823472823	1	4	TEAD-1-YAP complex	0.0625	0.740096482883018
GO:1990462	0.0798446823677774	15.8930523028884	0.0823472823472823	1	4	omegasome	0.0625	0.740096482883018
GO:0070701	0.0798446823677774	15.8930523028884	0.0823472823472823	1	4	mucus layer	0.0625	0.740096482883018
GO:0044233	0.0805430925908162	4.54750726581713	0.473496873496873	2	23	mitochondria-associated endoplasmic reticulum membrane	0.00378071833648393	0.740096482883018
GO:0042641	0.0818068651200573	2.23757760544398	2.30572390572391	5	112	actomyosin	0.00039859693877551	0.740096482883018
GO:0043231	0.0914990796841908	1.15242183144659	268.349206349206	282	13035	intracellular membrane-bounded organelle	1.65969022941245e-06	0.772975955274873
GO:0005921	0.0915689211530186	2.9262424969988	1.07051467051467	3	52	gap junction	0.0011094674556213	0.772975955274873
GO:0045281	0.0987914001560286	11.9192037470726	0.102934102934103	1	5	succinate dehydrogenase complex	0.04	0.772975955274873
GO:0045283	0.0987914001560286	11.9192037470726	0.102934102934103	1	5	fumarate reductase complex	0.04	0.772975955274873
GO:0045273	0.0987914001560286	11.9192037470726	0.102934102934103	1	5	respiratory chain complex II	0.04	0.772975955274873
GO:0030289	0.0987914001560286	11.9192037470726	0.102934102934103	1	5	protein phosphatase 4 complex	0.04	0.772975955274873
GO:0005749	0.0987914001560286	11.9192037470726	0.102934102934103	1	5	mitochondrial respiratory chain complex II, succinate dehydrogenase complex (ubiquinone)	0.04	0.772975955274873
GO:1990452	0.0987914001560286	11.9192037470726	0.102934102934103	1	5	Parkin-FBXW7-Cul1 ubiquitin ligase complex	0.04	0.772975955274873
GO:0044393	0.0987914001560286	11.9192037470726	0.102934102934103	1	5	microspike	0.04	0.772975955274873
GO:0045257	0.0987914001560286	11.9192037470726	0.102934102934103	1	5	succinate dehydrogenase complex (ubiquinone)	0.04	0.772975955274873
GO:0030687	0.105989846312418	3.81915492957746	0.555844155844156	2	27	preribosome, large subunit precursor	0.00274348422496571	0.799164802644402
GO:0043232	0.10991255918742	1.14386915997122	125.044348244348	137	6074	intracellular non-membrane-bounded organelle	3.71339366342168e-06	0.799164802644402
GO:0043228	0.114595295087138	1.14088307138384	125.270803270803	137	6085	non-membrane-bounded organelle	3.69998021725906e-06	0.799164802644402
GO:0097149	0.117348882991401	9.53489461358314	0.123520923520924	1	6	centralspindlin complex	0.0277777777777778	0.799164802644402
GO:0071986	0.117348882991401	9.53489461358314	0.123520923520924	1	6	Ragulator complex	0.0277777777777778	0.799164802644402
GO:0030868	0.117348882991401	9.53489461358314	0.123520923520924	1	6	smooth endoplasmic reticulum membrane	0.0277777777777778	0.799164802644402
GO:0043219	0.117348882991401	9.53489461358314	0.123520923520924	1	6	lateral loop	0.0277777777777778	0.799164802644402
GO:0031499	0.117348882991401	9.53489461358314	0.123520923520924	1	6	TRAMP complex	0.0277777777777778	0.799164802644402
GO:0070724	0.117348882991401	9.53489461358314	0.123520923520924	1	6	BMP receptor complex	0.0277777777777778	0.799164802644402
GO:0097356	0.117348882991401	9.53489461358314	0.123520923520924	1	6	perinucleolar compartment	0.0277777777777778	0.799164802644402
GO:0033061	0.117348882991401	9.53489461358314	0.123520923520924	1	6	DNA recombinase mediator complex	0.0277777777777778	0.799164802644402
GO:0014704	0.121871021699942	2.17345626072041	1.89398749398749	4	92	intercalated disc	0.000472589792060492	0.799164802644402
GO:0031312	0.130821008928133	2.47107505070994	1.25579605579606	3	61	extrinsic component of organelle membrane	0.000806234883095942	0.799164802644402
GO:0035867	0.13552510884204	7.94535519125683	0.144107744107744	1	7	alphav-beta3 integrin-IGF-1-IGF1R complex	0.0204081632653061	0.799164802644402
GO:0002193	0.13552510884204	7.94535519125683	0.144107744107744	1	7	MAML1-RBP-Jkappa- ICN1 complex	0.0204081632653061	0.799164802644402
GO:1990589	0.13552510884204	7.94535519125683	0.144107744107744	1	7	ATF4-CREB1 transcription factor complex	0.0204081632653061	0.799164802644402
GO:0097025	0.13552510884204	7.94535519125683	0.144107744107744	1	7	MPP7-DLG1-LIN7 complex	0.0204081632653061	0.799164802644402
GO:0032444	0.13552510884204	7.94535519125683	0.144107744107744	1	7	activin responsive factor complex	0.0204081632653061	0.799164802644402
GO:0097629	0.13552510884204	7.94535519125683	0.144107744107744	1	7	extrinsic component of omegasome membrane	0.0204081632653061	0.799164802644402
GO:0016012	0.13552510884204	7.94535519125683	0.144107744107744	1	7	sarcoglycan complex	0.0204081632653061	0.799164802644402
GO:0034363	0.13552510884204	7.94535519125683	0.144107744107744	1	7	intermediate-density lipoprotein particle	0.0204081632653061	0.799164802644402
GO:0099078	0.13552510884204	7.94535519125683	0.144107744107744	1	7	BORC complex	0.0204081632653061	0.799164802644402
GO:0097517	0.136286073047186	2.07854799015587	1.97633477633478	4	96	contractile actin filament bundle	0.000434027777777778	0.799164802644402
GO:0001725	0.136286073047186	2.07854799015587	1.97633477633478	4	96	stress fiber	0.000434027777777778	0.799164802644402
GO:0031012	0.141615461714902	1.31284342193433	16.2841750841751	21	791	extracellular matrix	3.35634292874484e-05	0.799164802644402
GO:0017053	0.143741100032615	2.03412284223204	2.01750841750842	4	98	transcription repressor complex	0.00041649312786339	0.799164802644402
GO:0030137	0.14739803020724	3.07905497501136	0.679365079365079	2	33	COPI-coated vesicle	0.00183654729109275	0.799164802644402
GO:0030686	0.14739803020724	3.07905497501136	0.679365079365079	2	33	90S preribosome	0.00183654729109275	0.799164802644402
GO:0001533	0.14739803020724	3.07905497501136	0.679365079365079	2	33	cornified envelope	0.00183654729109275	0.799164802644402
GO:0098978	0.149701336466092	1.33139212007505	13.7519961519962	18	668	glutamatergic synapse	4.03384847072322e-05	0.799164802644402
GO:0005604	0.150568800023363	1.70903859174001	3.58210678210678	6	174	basement membrane	0.000198176773682124	0.799164802644402
GO:0005742	0.153327892531383	6.80996988959518	0.164694564694565	1	8	mitochondrial outer membrane translocase complex	0.015625	0.799164802644402
GO:0044545	0.153327892531383	6.80996988959518	0.164694564694565	1	8	NSL complex	0.015625	0.799164802644402
GO:1903349	0.153327892531383	6.80996988959518	0.164694564694565	1	8	omegasome membrane	0.015625	0.799164802644402
GO:0033588	0.153327892531383	6.80996988959518	0.164694564694565	1	8	Elongator holoenzyme complex	0.015625	0.799164802644402
GO:0070545	0.153327892531383	6.80996988959518	0.164694564694565	1	8	PeBoW complex	0.015625	0.799164802644402
GO:0070032	0.153327892531383	6.80996988959518	0.164694564694565	1	8	synaptobrevin 2-SNAP-25-syntaxin-1a-complexin I complex	0.015625	0.799164802644402
GO:0043083	0.154588010183373	2.98268779342723	0.6999518999519	2	34	synaptic cleft	0.00173010380622837	0.799164802644402
GO:0032432	0.159114097506875	1.95071236041586	2.0998556998557	4	102	actin filament bundle	0.000384467512495194	0.815283738552926
GO:0098686	0.164704347075468	2.20419909502262	1.3999037999038	3	68	hippocampal mossy fiber to CA3 synapse	0.00064878892733564	0.81763671541051
GO:0030057	0.169159745259099	2.8069594034797	0.741125541125541	2	36	desmosome	0.00154320987654321	0.81763671541051
GO:0032584	0.170764889066681	5.95843091334895	0.185281385281385	1	9	growth cone membrane	0.0123456790123457	0.81763671541051
GO:0035748	0.170764889066681	5.95843091334895	0.185281385281385	1	9	myelin sheath abaxonal region	0.0123456790123457	0.81763671541051
GO:0031618	0.170764889066681	5.95843091334895	0.185281385281385	1	9	nuclear pericentric heterochromatin	0.0123456790123457	0.81763671541051
GO:0005899	0.170764889066681	5.95843091334895	0.185281385281385	1	9	insulin receptor complex	0.0123456790123457	0.81763671541051
GO:0016011	0.170764889066681	5.95843091334895	0.185281385281385	1	9	dystroglycan complex	0.0123456790123457	0.81763671541051
GO:0043229	0.170870539835357	1.11925920343129	309.790476190476	319	15048	intracellular organelle	1.40874736904284e-06	0.81763671541051
GO:0030426	0.172458786341627	1.47125041745746	6.21721981721982	9	302	growth cone	9.86798824612956e-05	0.818472436818051
GO:0099061	0.183231048240877	1.83762699564586	2.22337662337662	4	108	integral component of postsynaptic density membrane	0.000342935528120713	0.862526641719249
GO:0030427	0.196024967793411	1.42198539663036	6.42308802308802	9	312	site of polarized growth	9.24556213017752e-05	0.890577579619032
GO:0031461	0.198668423062843	1.55919019163404	3.91149591149591	6	190	cullin-RING ubiquitin ligase complex	0.000166204986149585	0.890577579619032
GO:0044232	0.198916764924754	2.51099579935755	0.823472823472823	2	40	organelle membrane contact site	0.00125	0.890577579619032
GO:1990204	0.199934355086633	1.76921733053809	2.30572390572391	4	112	oxidoreductase complex	0.000318877551020408	0.890577579619032
GO:0098803	0.200833223646183	1.98921568627451	1.54401154401154	3	75	respiratory chain complex	0.000533333333333333	0.890577579619032
GO:0101003	0.200833223646183	1.98921568627451	1.54401154401154	3	75	ficolin-1-rich granule membrane	0.000533333333333333	0.890577579619032
GO:0099146	0.204180421121063	1.75289942876926	2.32631072631073	4	113	intrinsic component of postsynaptic density membrane	0.000313258673349518	0.890577579619032
GO:0098843	0.20457136112147	4.76627634660422	0.226455026455026	1	11	postsynaptic endocytic zone	0.00826446280991736	0.890577579619032
GO:0061700	0.20457136112147	4.76627634660422	0.226455026455026	1	11	GATOR2 complex	0.00826446280991736	0.890577579619032
GO:0031932	0.20457136112147	4.76627634660422	0.226455026455026	1	11	TORC2 complex	0.00826446280991736	0.890577579619032
GO:0043227	0.210942886811846	1.09927935921725	305.034920634921	313	14817	membrane-bounded organelle	1.42568564171812e-06	0.907023352057794
GO:0005637	0.211482128718138	1.93526232114467	1.58518518518519	3	77	nuclear inner membrane	0.000505987518974532	0.907023352057794
GO:0016604	0.214511440742472	1.21393569393569	19.2075036075036	23	933	nuclear body	2.64219306619613e-05	0.908219283893385
GO:0005730	0.216043960369353	1.19797465214674	22.0073112073112	26	1069	nucleolus	2.27519140047657e-05	0.908219283893385
GO:0042587	0.220955376590935	4.33276559506068	0.247041847041847	1	12	glycogen granule	0.00694444444444444	0.908219283893385
GO:0000164	0.220955376590935	4.33276559506068	0.247041847041847	1	12	protein phosphatase type 1 complex	0.00694444444444444	0.908219283893385
GO:0031227	0.221314785667336	1.50152601672415	4.05560365560366	6	197	intrinsic component of endoplasmic reticulum membrane	0.000154603313664356	0.908219283893385
GO:0005746	0.222250695339311	1.88414860681115	1.62635882635883	3	79	mitochondrial respirasome	0.000480692196763339	0.908219283893385
GO:0043226	0.225451336392208	1.10320511862547	332.024242424242	339	16128	organelle	1.30328281486206e-06	0.908219283893385
GO:0014069	0.225535985857198	1.26339910722265	12.0227032227032	15	584	postsynaptic density	4.39810471007694e-05	0.908219283893385
GO:0070161	0.228902584544599	1.16361780318497	28.7597883597884	33	1397	anchoring junction	1.69091247273404e-05	0.908219283893385
GO:0019005	0.233125533831899	1.83565610859729	1.66753246753247	3	81	SCF ubiquitin ligase complex	0.000457247370827618	0.908219283893385
GO:0005778	0.233125533831899	1.83565610859729	1.66753246753247	3	81	peroxisomal membrane	0.000457247370827618	0.908219283893385
GO:0031903	0.233125533831899	1.83565610859729	1.66753246753247	3	81	microbody membrane	0.000457247370827618	0.908219283893385
GO:0045271	0.236858569720036	2.21847363249263	0.926406926406926	2	45	respiratory chain complex I	0.000987654320987654	0.908219283893385
GO:0005747	0.236858569720036	2.21847363249263	0.926406926406926	2	45	mitochondrial respiratory chain complex I	0.000987654320987654	0.908219283893385
GO:0031463	0.236858569720036	2.21847363249263	0.926406926406926	2	45	Cul3-RING ubiquitin ligase complex	0.000987654320987654	0.908219283893385
GO:0030964	0.236858569720036	2.21847363249263	0.926406926406926	2	45	NADH dehydrogenase complex	0.000987654320987654	0.908219283893385
GO:0032279	0.250742559618008	1.23436758942613	12.2903318903319	15	597	asymmetric synapse	4.20864792976608e-05	0.923425321248386
GO:0016607	0.252423378290247	1.26776617422313	9.57287157287157	12	465	nuclear speck	5.5497745404093e-05	0.923425321248386
GO:0038201	0.252720207883042	3.66582597730139	0.288215488215488	1	14	TOR complex	0.00510204081632653	0.923425321248386
GO:0035580	0.255142083499137	1.74576757532281	1.74987974987975	3	85	specific granule lumen	0.00041522491349481	0.923425321248386
GO:0016235	0.25981521899921	2.07348438456828	0.988167388167388	2	48	aggresome	0.000868055555555556	0.923425321248386
GO:0098685	0.265256362089916	1.4647783144063	3.45858585858586	5	168	Schaffer collateral - CA1 synapse	0.000177154195011338	0.923425321248386
GO:0051286	0.268114689545829	3.40381398461024	0.308802308802309	1	15	cell tip	0.00444444444444444	0.923425321248386
GO:0071141	0.268114689545829	3.40381398461024	0.308802308802309	1	15	SMAD protein complex	0.00444444444444444	0.923425321248386
GO:0033165	0.268114689545829	3.40381398461024	0.308802308802309	1	15	interphotoreceptor matrix	0.00444444444444444	0.923425321248386
GO:0034362	0.268114689545829	3.40381398461024	0.308802308802309	1	15	low-density lipoprotein particle	0.00444444444444444	0.923425321248386
GO:0062023	0.27492293133037	1.20869714090053	12.5373737373737	15	609	collagen-containing extracellular matrix	4.04442395269642e-05	0.923425321248386
GO:0033268	0.275137225949061	1.98689358372457	1.02934102934103	2	50	node of Ranvier	8e-04	0.923425321248386
GO:0070469	0.277431372637042	1.66424076607387	1.83222703222703	3	89	respirasome	0.000378740058073476	0.923425321248386
GO:1904724	0.277431372637042	1.66424076607387	1.83222703222703	3	89	tertiary granule lumen	0.000378740058073476	0.923425321248386
GO:0002102	0.282793496427077	1.94624892210405	1.04992784992785	2	51	podosome	0.000768935024990388	0.923425321248386
GO:0031089	0.283192759960962	3.17673692427791	0.329389129389129	1	16	platelet dense granule lumen	0.00390625	0.923425321248386
GO:0005788	0.283609922738754	1.24342511806158	8.93468013468013	11	434	endoplasmic reticulum lumen	5.84000509673172e-05	0.923425321248386
GO:1902911	0.284282692760281	1.50311989303224	2.6968734968735	4	131	protein kinase complex	0.000233086649962123	0.923425321248386
GO:0060076	0.2886485143181	1.62625668449198	1.87340067340067	3	91	excitatory synapse	0.000362275087549813	0.923425321248386
GO:0030669	0.29044247943804	1.90723004694836	1.07051467051467	2	52	clathrin-coated endocytic vesicle membrane	0.000739644970414201	0.923425321248386
GO:0098890	0.297960907584756	2.97804449648712	0.34997594997595	1	17	extrinsic component of postsynaptic membrane	0.00346020761245675	0.923425321248386
GO:0035859	0.297960907584756	2.97804449648712	0.34997594997595	1	17	Seh1-associated complex	0.00346020761245675	0.923425321248386
GO:0042627	0.297960907584756	2.97804449648712	0.34997594997595	1	17	chylomicron	0.00346020761245675	0.923425321248386
GO:0030014	0.297960907584756	2.97804449648712	0.34997594997595	1	17	CCR4-NOT complex	0.00346020761245675	0.923425321248386
GO:0005779	0.297960907584756	2.97804449648712	0.34997594997595	1	17	integral component of peroxisomal membrane	0.00346020761245675	0.923425321248386
GO:0031462	0.297960907584756	2.97804449648712	0.34997594997595	1	17	Cul2-RING ubiquitin ligase complex	0.00346020761245675	0.923425321248386
GO:0031231	0.297960907584756	2.97804449648712	0.34997594997595	1	17	intrinsic component of peroxisomal membrane	0.00346020761245675	0.923425321248386
GO:0098800	0.298114891216036	1.46821480406386	2.75863395863396	4	134	inner mitochondrial membrane protein complex	0.000222766763198931	0.923425321248386
GO:0032839	0.305706951486683	1.83369447453954	1.11168831168831	2	54	dendrite cytoplasm	0.000685871056241427	0.923425321248386
GO:0044291	0.307381659499978	1.44582618639222	2.7998075998076	4	136	cell-cell contact zone	0.000216262975778547	0.923425321248386
GO:0099572	0.308325654772258	1.17604096375977	12.8667628667629	15	625	postsynaptic specialization	3.84e-05	0.923425321248386
GO:0035098	0.312425488124578	2.80272764843642	0.370562770562771	1	18	ESC/E(Z) complex	0.00308641975308642	0.923425321248386
GO:0031083	0.312425488124578	2.80272764843642	0.370562770562771	1	18	BLOC-1 complex	0.00308641975308642	0.923425321248386
GO:0030877	0.312425488124578	2.80272764843642	0.370562770562771	1	18	beta-catenin destruction complex	0.00308641975308642	0.923425321248386
GO:0098981	0.312425488124578	2.80272764843642	0.370562770562771	1	18	cholinergic synapse	0.00308641975308642	0.923425321248386
GO:0005666	0.312425488124578	2.80272764843642	0.370562770562771	1	18	RNA polymerase III complex	0.00308641975308642	0.923425321248386
GO:0036056	0.312425488124578	2.80272764843642	0.370562770562771	1	18	filtration diaphragm	0.00308641975308642	0.923425321248386
GO:0036057	0.312425488124578	2.80272764843642	0.370562770562771	1	18	slit diaphragm	0.00308641975308642	0.923425321248386
GO:0030175	0.312996574638374	1.36352583586626	3.70562770562771	5	180	filopodium	0.000154320987654321	0.923425321248386
GO:0030672	0.31703254856534	1.35571136900924	3.72621452621453	5	181	synaptic vesicle membrane	0.000152620493879918	0.923425321248386
GO:0099501	0.31703254856534	1.35571136900924	3.72621452621453	5	181	exocytic vesicle membrane	0.000152620493879918	0.923425321248386
GO:0070820	0.318730676969771	1.30773225994936	4.63203463203463	6	225	tertiary granule	0.000118518518518519	0.923425321248386
GO:0005794	0.324300703430074	1.08653374874018	41.8324194324194	45	2032	Golgi apparatus	1.08984592969186e-05	0.923425321248386
GO:0017146	0.326592727248528	2.64689045016914	0.391149591149591	1	19	NMDA selective glutamate receptor complex	0.00277008310249307	0.923425321248386
GO:0002116	0.326592727248528	2.64689045016914	0.391149591149591	1	19	semaphorin receptor complex	0.00277008310249307	0.923425321248386
GO:0005721	0.326592727248528	2.64689045016914	0.391149591149591	1	19	pericentric heterochromatin	0.00277008310249307	0.923425321248386
GO:0010369	0.326592727248528	2.64689045016914	0.391149591149591	1	19	chromocenter	0.00277008310249307	0.923425321248386
GO:0035097	0.328099870124997	1.50590712074303	2.01750841750842	3	98	histone methyltransferase complex	0.000312369845897543	0.923425321248386
GO:0044295	0.328479469321951	1.73341869398207	1.17344877344877	2	57	axonal growth cone	0.000615574022776239	0.923425321248386
GO:0008287	0.328479469321951	1.73341869398207	1.17344877344877	2	57	protein serine/threonine phosphatase complex	0.000615574022776239	0.923425321248386
GO:1903293	0.328479469321951	1.73341869398207	1.17344877344877	2	57	phosphatase complex	0.000615574022776239	0.923425321248386
GO:0031594	0.33533211809656	1.38255400601586	2.92332852332852	4	142	neuromuscular junction	0.000198373338623289	0.923425321248386
GO:0098982	0.33533211809656	1.38255400601586	2.92332852332852	4	142	GABA-ergic synapse	0.000198373338623289	0.923425321248386
GO:0016323	0.339163621952135	1.18064829035648	9.38759018759019	11	456	basolateral plasma membrane	5.2900892582333e-05	0.923425321248386
GO:0032059	0.34046872323994	2.50745716750894	0.411736411736412	1	20	bleb	0.0025	0.923425321248386
GO:0060187	0.34046872323994	2.50745716750894	0.411736411736412	1	20	cell pole	0.0025	0.923425321248386
GO:0005697	0.34046872323994	2.50745716750894	0.411736411736412	1	20	telomerase holoenzyme complex	0.0025	0.923425321248386
GO:0005614	0.34046872323994	2.50745716750894	0.411736411736412	1	20	interstitial matrix	0.0025	0.923425321248386
GO:0098984	0.340613731828337	1.14694430992736	13.1755651755652	15	640	neuron to neuron synapse	3.662109375e-05	0.923425321248386
GO:0099060	0.344679294901868	1.36266846361186	2.96450216450216	4	144	integral component of postsynaptic specialization membrane	0.000192901234567901	0.923425321248386
GO:0016234	0.345021497675454	1.45959183673469	2.07926887926888	3	101	inclusion body	0.000294088814822076	0.923425321248386
GO:0009986	0.345883949941272	1.09831147540984	25.6923520923521	28	1248	cell surface	1.79774819197896e-05	0.923425321248386
GO:0034774	0.34596215752671	1.18483384187968	8.5023569023569	10	413	secretory granule lumen	5.8627300388699e-05	0.923425321248386
GO:0001650	0.349355357605925	1.35293724073331	2.98508898508899	4	145	fibrillar center	0.000190249702734839	0.923425321248386
GO:0030176	0.349513006819004	1.29625346901018	3.89090909090909	5	189	integral component of endoplasmic reticulum membrane	0.00013997368494723	0.923425321248386
GO:0098797	0.35225431485	1.11846146434292	17.1076479076479	19	831	plasma membrane protein complex	2.75138619180637e-05	0.923425321248386
GO:0090533	0.354059449597827	2.38196721311475	0.432323232323232	1	21	cation-transporting ATPase complex	0.00226757369614512	0.923425321248386
GO:0098688	0.354059449597827	2.38196721311475	0.432323232323232	1	21	parallel fiber to Purkinje cell synapse	0.00226757369614512	0.923425321248386
GO:0000145	0.354059449597827	2.38196721311475	0.432323232323232	1	21	exocyst	0.00226757369614512	0.923425321248386
