GOCCID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	enrichment	padj
GO:0043232	6.60787897257716e-05	1.16543200643506	1046.26439047848	1142	6074	intracellular non-membrane-bounded organelle	0.686992681307665	0.00456639215315464
GO:0099061	8.71282421262915e-05	2.31683344211392	18.6033181053138	35	108	integral component of postsynaptic density membrane	66.5972222222222	0.00563259286455298
GO:0097517	9.43770320031725e-05	2.41535211267606	16.5362827602789	32	96	contractile actin filament bundle	77.0625	0.00563259286455298
GO:0001725	9.43770320031725e-05	2.41535211267606	16.5362827602789	32	96	stress fiber	77.0625	0.00563259286455298
GO:0070161	9.96297958039851e-05	1.29987997981854	240.637364751142	293	1397	anchoring junction	3.33204140788447	0.00568756182133185
GO:0030863	0.000139160760044392	1.88580542729985	32.5558066842991	53	189	cortical cytoskeleton	32.9297052154195	0.00761325324742863
GO:0005912	0.000231201836648096	1.64407444381061	51.6758836258716	76	300	adherens junction	18.7416	0.0119703506772465
GO:0099146	0.000237036647074189	2.1676859462312	19.4645828324116	35	113	intrinsic component of postsynaptic density membrane	60.8340512177931	0.0119703506772465
GO:0030427	0.000300324892923263	1.61520167427702	53.7429189709065	78	312	site of polarized growth	17.7836538461538	0.014098196244615
GO:0014069	0.000300646987699329	1.43320310717011	100.59572012503	133	584	postsynaptic density	8.65488951960968	0.014098196244615
GO:0032432	0.000332767969795088	2.20754929577465	17.5698004327963	32	102	actin filament bundle	68.2629757785467	0.0150663567014121
GO:0043034	0.000353108019480874	3.09974747474747	7.92363548930031	18	46	costamere	188.79584120983	0.0154543609859462
GO:0045202	0.000378929324029274	1.21358936085118	390.49742726617	449	2267	synapse	1.93900479229714	0.016049490401627
GO:0045121	0.000424601601034997	1.44146097914293	91.8108199086319	122	533	membrane raft	9.53105540869235	0.0174219344424672
GO:0098857	0.000458599263707251	1.43787670464111	91.9830728540515	122	534	membrane microdomain	9.49539199596011	0.0174468051454947
GO:0030864	0.000461055598573252	1.90659777939655	26.1824477037749	43	152	cortical actin cytoskeleton	41.3063538781163	0.0174468051454947
GO:0030426	0.000477949201682676	1.60026077486311	52.0203895167108	75	302	growth cone	18.2508442612166	0.0174468051454947
GO:0098589	0.000491126167935926	1.43026669542484	93.8778552536668	124	545	membrane region	9.26540190219679	0.0174468051454947
GO:0030057	0.000491646451167786	3.44266890944772	6.20110603510459	15	36	desmosome	256.875	0.0174468051454947
GO:0032279	0.000771527503167995	1.39196831165455	102.835008415484	133	597	asymmetric synapse	8.28206358425292	0.0266583055699889
GO:0098794	0.000844389667818844	1.28342467695478	187.583457561914	227	1089	postsynapse	4.24820708967967	0.0282359628536259
GO:0016600	0.000860196888153113	6.41932475284462	2.41154123587401	8	14	flotillin complex	905.877551020408	0.0282359628536259
GO:0098984	0.000882180457586338	1.37250612821109	110.241885068526	141	640	neuron to neuron synapse	7.6400244140625	0.0282512912392893
GO:0099572	0.00090710200960138	1.37619214561169	107.658090887233	138	625	postsynaptic specialization	7.84069632	0.0283577366334908
GO:0005901	0.00112133081666585	1.83382231426569	25.6656888675162	41	149	caveola	40.9870726543849	0.0342397060995874
GO:0005938	0.00114741614147791	1.40489263212035	89.743784563597	117	521	cell cortex	9.56634406740323	0.0342399407672839
GO:0098945	0.00121917286592063	3.21225710014948	6.02885308968502	14	35	intrinsic component of presynaptic active zone membrane	253.645714285714	0.0355727549545285
GO:0098839	0.0013277563227877	1.70184470355542	33.0725655205578	50	192	postsynaptic density membrane	30.1025390625	0.0378987837352228
GO:0000118	0.00196122629725527	2.06751054852321	15.5027650877615	27	90	histone deacetylase complex	73.98	0.0547436178189486
GO:0099060	0.00200128991265006	1.79350832627717	24.8044241404184	39	144	integral component of postsynaptic specialization membrane	41.7421875	0.0547436178189486
GO:0098685	0.00221139371250036	1.71391710279181	28.9384948304881	44	168	Schaffer collateral - CA1 synapse	34.5994897959184	0.058987128849951
GO:0002116	0.002314629823656	4.33324937027708	3.27280596297187	9	19	semaphorin receptor complex	553.313019390582	0.058987128849951
GO:1990761	0.00233330386189486	12.0289348616159	1.205770617937	5	7	growth cone lamellipodium	2264.69387755102	0.058987128849951
GO:0044291	0.00235837803800065	1.80427120286077	23.4264005770618	37	136	cell-cell contact zone	44.3975994809689	0.058987128849951
GO:0043227	0.0023810493747505	1.12385506355064	2552.2718922818	2622	14817	membrane-bounded organelle	0.265062144475621	0.058987128849951
GO:0044853	0.0026637761413483	1.63227709589544	34.1060831930753	50	198	plasma membrane raft	28.3057851239669	0.0647692235850058
GO:0032983	0.0029103709286218	5.615337995338	2.23928829045444	7	13	kainate selective glutamate receptor complex	919.278106508876	0.0694784914414623
GO:0043231	0.00299678035661911	1.11157595350106	2245.31714354412	2318	13035	intracellular membrane-bounded organelle	0.302779831055894	0.0702637965757303
GO:0045211	0.00328299447845851	1.35736208054547	89.743784563597	114	521	postsynaptic membrane	9.32105319388007	0.0756240657932636
GO:0015629	0.00359053850242708	1.28051912937677	138.663621062755	168	805	actin cytoskeleton	5.75377801782339	0.0812823629945993
GO:0071664	0.00379057633552178	19.2420346562325	0.86126472709786	4	5	catenin-TCF7L2 complex	3551.04	0.0840408450873422
GO:0098948	0.00384040419287169	1.71148487414364	25.6656888675162	39	149	intrinsic component of postsynaptic specialization membrane	38.9877032566101	0.0840408450873422
GO:0008091	0.00391216399131561	2.84626455080364	6.02885308968502	13	35	spectrin	235.528163265306	0.0842077265671705
GO:0038201	0.00496054496909049	4.81286713286713	2.41154123587401	7	14	TOR complex	792.642857142857	0.104781247167928
GO:0031592	0.00510738752379845	Inf	0.516758836258716	3	3	centrosomal corona	7398	0.104781247167928
GO:0033596	0.00510738752379845	Inf	0.516758836258716	3	3	TSC1-TSC2 complex	7398	0.104781247167928
GO:0090575	0.00522861508477763	1.54228304547177	37.7233950468863	53	219	RNA polymerase II transcription regulator complex	24.5258022142991	0.105262174271404
GO:0005622	0.00541441063020089	1.13231822522832	2923.13248377014	2977	16970	intracellular	0.229430278188588	0.105262174271404
GO:0099240	0.00542703573135225	1.42133593231044	58.3937484972349	77	339	intrinsic component of synaptic membrane	14.8705458532383	0.105262174271404
GO:0031932	0.00545150635982899	5.7744966442953	1.89478239961529	6	11	TORC2 complex	1100.52892561983	0.105262174271404
GO:0030425	0.00562947791202841	1.23757472117279	169.669151238278	200	985	dendrite	4.57502125795563	0.105592921407047
GO:0097447	0.00562947791202841	1.23757472117279	169.669151238278	200	985	dendritic tree	4.57502125795563	0.105592921407047
GO:0099055	0.00595886941528704	1.49852197612096	42.2019716277951	58	245	integral component of postsynaptic membrane	21.4452644731362	0.109508978869837
GO:0098936	0.00600506205531476	1.48674267243262	43.9245010819909	60	255	intrinsic component of postsynaptic membrane	20.478892733564	0.109508978869837
GO:0090665	0.00645096865836131	2.94260866859579	4.99533541716759	11	29	glycoprotein complex	290.290130796671	0.114457608254258
GO:0016010	0.00645096865836131	2.94260866859579	4.99533541716759	11	29	dystrophin-associated glycoprotein complex	290.290130796671	0.114457608254258
GO:0042383	0.00653794411201017	1.48464702195099	43.2354893003126	59	251	sarcolemma	20.7845272297265	0.114457608254258
GO:0030175	0.00851962430649487	1.56159179330296	31.005530175523	44	180	filopodium	30.14	0.144554932663131
GO:0043235	0.00853485397224889	1.28692574584163	104.213031978841	127	605	receptor complex	7.70067071921317	0.144554932663131
GO:0048787	0.00858742174236424	2.11529933481153	10.1629237797547	18	59	presynaptic active zone membrane	114.763573685723	0.144554932663131
GO:0043226	0.0090571742571564	1.1124091456077	2778.09550372686	2832	16128	organelle	0.241639429209184	0.150532529109448
GO:0099029	0.00981648134879479	9.62045835662381	1.03351767251743	4	6	anchored component of presynaptic active zone membrane	2466	0.161113000137095
GO:0070776	0.0103149559079522	6.01376852110707	1.55027650877615	5	9	MOZ/MORF histone acetyltransferase complex	1370	0.167204161816558
GO:0098889	0.0112400105976362	1.54708241687152	29.799759557586	42	173	intrinsic component of presynaptic membrane	31.1453105683451	0.179977242862151
GO:0034706	0.0131353414130831	2.24740284005979	7.57912959846117	14	44	sodium channel complex	160.493801652893	0.207791605727447
GO:0016342	0.0142764191945711	2.40742296918767	6.20110603510459	12	36	catenin complex	205.5	0.220528687087904
GO:0097038	0.0142764191945711	2.40742296918767	6.20110603510459	12	36	perinuclear endoplasmic reticulum	205.5	0.220528687087904
GO:0099699	0.0145969742928022	1.36656677193249	55.4654484251022	71	322	integral component of synaptic membrane	15.1978511631496	0.222858456354062
GO:0099634	0.0152176325122858	1.43229984301413	40.651695119019	54	236	postsynaptic specialization membrane	21.518170066073	0.226494853006426
GO:0043229	0.0153482488530676	1.09472344238677	2592.06232267372	2645	15048	intracellular organelle	0.259241002953229	0.226494853006426
GO:0035580	0.0153526594954851	1.78771220621958	14.6415003606636	23	85	specific granule lumen	70.6521799307958	0.226494853006426
GO:0043197	0.0175771278100939	1.36797082130982	51.503630680452	66	299	dendritic spine	16.384648941287	0.253924101698652
GO:0070369	0.0177920924267144	14.4274937133277	0.689011781678288	3	4	beta-catenin-TCF7L2 complex	4161.375	0.253924101698652
GO:1990462	0.0177920924267144	14.4274937133277	0.689011781678288	3	4	omegasome	4161.375	0.253924101698652
GO:0099059	0.0191015128674324	2.53344728001414	4.99533541716759	10	29	integral component of presynaptic active zone membrane	263.900118906064	0.26968049887031
GO:0005604	0.0197818822846577	1.48694243374604	29.9720125030055	41	174	basement membrane	30.0552913198573	0.27357462524246
GO:0097629	0.019794051331328	6.41326625675424	1.205770617937	4	7	extrinsic component of omegasome membrane	1811.75510204082	0.27357462524246
GO:0043296	0.0205418315634795	1.39327879493132	43.063236354893	56	250	apical junction complex	19.885824	0.280952342113006
GO:0044309	0.0215792244140817	1.35034274310175	52.0203895167108	66	302	neuron spine	16.0607429498706	0.291747627256638
GO:0030424	0.0217755273961543	1.17326856853239	198.090887232508	224	1150	axon	3.75913497164461	0.291747627256638
GO:0005916	0.022223342912472	3.60843120805369	2.41154123587401	6	14	fascia adherens	679.408163265306	0.2947398913543
GO:0036477	0.0228135751085221	1.1539912064166	246.666217840827	275	1432	somatodendritic compartment	2.97633793420929	0.299542241174896
GO:0005882	0.0238819199050604	1.5883664253	20.1535946140899	29	117	intermediate filament	47.0177514792899	0.310464958765786
GO:0005915	0.0244090037069441	3.06202161474889	3.1005530175523	7	18	zonula adherens	479.5	0.314206096737427
GO:0099056	0.0257762530362726	1.47769515036773	27.9049771579707	38	162	integral component of presynaptic membrane	32.1358024691358	0.327537777571684
GO:0030027	0.0259435863423116	1.31693861693862	57.8769896609762	72	336	lamellipodium	14.1543367346939	0.327537777571684
GO:0070775	0.0279637367676039	4.0087130742708	1.89478239961529	5	11	H3 histone acetyltransferase complex	917.107438016529	0.349679870246323
GO:0097060	0.028887666049918	1.20746720071934	122.471844193316	142	711	synaptic membrane	6.234257330556	0.357331388015002
GO:0036502	0.0296642203302629	Inf	0.344505890839144	2	2	Derlin-1-VIMP complex	11097	0.357331388015002
GO:1990332	0.0296642203302629	Inf	0.344505890839144	2	2	Ire1 complex	11097	0.357331388015002
GO:0061474	0.0296642203302629	Inf	0.344505890839144	2	2	phagolysosome membrane	11097	0.357331388015002
GO:0035371	0.0305335295909969	2.29189996267264	5.33984130800673	10	31	microtubule plus-end	230.946930280957	0.363556965952957
GO:0048786	0.0307348234735554	1.48003749152978	25.6656888675162	35	149	presynaptic active zone	34.9889644610603	0.363556965952957
GO:0031232	0.0342494806149987	4.80967020681945	1.37802356335658	4	8	extrinsic component of external side of plasma membrane	1387.125	0.397960779181356
GO:1903349	0.0342494806149987	4.80967020681945	1.37802356335658	4	8	omegasome membrane	1387.125	0.397960779181356
GO:0014704	0.037316614725679	1.60569448346914	15.8472709786006	23	92	intercalated disc	60.3097826086957	0.420966969403966
GO:0030981	0.0387943665635033	7.21332774518022	0.86126472709786	3	5	cortical microtubule cytoskeleton	2663.28	0.420966969403966
GO:0032021	0.0387943665635033	7.21332774518022	0.86126472709786	3	5	NELF complex	2663.28	0.420966969403966
GO:1990812	0.0387943665635033	7.21332774518022	0.86126472709786	3	5	growth cone filopodium	2663.28	0.420966969403966
GO:0060187	0.0387943665635033	7.21332774518022	0.86126472709786	3	5	cell pole	2663.28	0.420966969403966
GO:1990597	0.0387943665635033	7.21332774518022	0.86126472709786	3	5	AIP1-IRE1 complex	2663.28	0.420966969403966
GO:0005785	0.0387943665635033	7.21332774518022	0.86126472709786	3	5	signal recognition particle receptor complex	2663.28	0.420966969403966
GO:1990452	0.0387943665635033	7.21332774518022	0.86126472709786	3	5	Parkin-FBXW7-Cul1 ubiquitin ligase complex	2663.28	0.420966969403966
GO:0031012	0.0415245109066134	1.17887135639474	136.252079826881	155	791	extracellular matrix	5.49812124708917	0.446899039511339
GO:0043198	0.0429912100915865	1.66357257673564	12.7467179610483	19	74	dendritic shaft	77.0062089116143	0.458922429676854
GO:0030018	0.0473551294505409	1.31321460753957	44.26900697283	55	257	Z disc	18.481279050402	0.501429717488389
GO:0031252	0.0484618787328796	1.18259433962264	120.060302957442	137	697	cell leading edge	6.25879306476414	0.509043574210167
GO:0110165	0.0531133479214991	1.30341280972417	3524.63976917528	3536	20462	cellular anatomical entity	0.187435425905546	0.53519383816622
GO:0033270	0.0531227638036652	1.77343934387538	8.95715316181774	14	52	paranode region of axon	114.909763313609	0.53519383816622
GO:0000836	0.0533971003806359	3.84751257685858	1.55027650877615	4	9	Hrd1p ubiquitin ligase complex	1096	0.53519383816622
GO:0005899	0.0533971003806359	3.84751257685858	1.55027650877615	4	9	insulin receptor complex	1096	0.53519383816622
GO:0016011	0.0533971003806359	3.84751257685858	1.55027650877615	4	9	dystroglycan complex	1096	0.53519383816622
GO:0005688	0.0533971003806359	3.84751257685858	1.55027650877615	4	9	U6 snRNP	1096	0.53519383816622
GO:0043025	0.0543000737585103	1.15355175865323	157.439192113489	176	914	neuronal cell body	4.67579926166752	0.540121188219122
GO:0019005	0.0556635985068951	1.57877780948261	13.9524885789853	20	81	SCF ubiquitin ligase complex	67.6543209876543	0.549521089019197
GO:0098858	0.0571468608591556	1.2436099818037	63.0445780235634	75	366	actin-based cell projection	12.4260951357162	0.550255067478867
GO:1902911	0.0575091900870131	1.43096066363393	22.5651358499639	30	131	protein kinase complex	38.7984383194453	0.550255067478867
GO:0000123	0.0577140463815883	1.50114977770964	17.3975474873768	24	101	histone acetyltransferase complex	52.2160572492893	0.550255067478867
GO:0005593	0.0578086025413565	3.00618535085267	2.23928829045444	5	13	FACIT collagen trimer	656.627218934911	0.550255067478867
GO:0099144	0.0578333581965603	2.62385600976205	2.92830007213272	6	17	anchored component of synaptic membrane	460.77508650519	0.550255067478867
GO:0005871	0.0613525190951792	1.57724989596137	13.263476797307	19	77	kinesin complex	71.1226176420982	0.579538543683239
GO:0009925	0.0621471211484129	1.55322308960171	14.1247415244049	20	82	basal plasma membrane	66.0142772159429	0.582851214770472
GO:0008328	0.0634531704002846	1.496764958271	16.7085357056985	23	97	ionotropic glutamate receptor complex	54.2525241789776	0.588878837066257
GO:0044304	0.0636868201549189	1.36098364538809	28.9384948304881	37	168	main axon	29.0950255102041	0.588878837066257
GO:0031674	0.0657337535765488	1.27243104806935	47.0250540995432	57	273	I band	16.9740369520589	0.603555373748312
GO:0030868	0.0677722517782118	4.80860575579771	1.03351767251743	3	6	smooth endoplasmic reticulum membrane	1849.5	0.613689424722704
GO:0097487	0.0677722517782118	4.80860575579771	1.03351767251743	3	6	multivesicular body, internal vesicle	1849.5	0.613689424722704
GO:0046658	0.0685219767172531	1.55042646408235	13.4357297427266	19	78	anchored component of plasma membrane	69.310650887574	0.616228461847626
GO:0044232	0.0708928425730543	1.82527834374608	6.89011781678288	11	40	organelle membrane contact site	152.58375	0.62310460387597
GO:0098590	0.0722312593064661	1.09402773441565	354.668814618899	379	2059	plasma membrane region	1.98409333595315	0.62310460387597
GO:0030877	0.0745455354413685	2.4050615212528	3.1005530175523	6	18	beta-catenin destruction complex	411	0.62310460387597
GO:0031093	0.0756204424343169	1.54734848484848	12.7467179610483	18	74	platelet alpha granule lumen	72.9532505478451	0.62310460387597
GO:0031248	0.0763152898827228	1.43320682222847	18.7755710507334	25	109	protein acetyltransferase complex	46.7006144263951	0.62310460387597
GO:1902493	0.0763152898827228	1.43320682222847	18.7755710507334	25	109	acetyltransferase complex	46.7006144263951	0.62310460387597
GO:0031091	0.0763152898827228	1.43320682222847	18.7755710507334	25	109	platelet alpha granule	46.7006144263951	0.62310460387597
GO:1904724	0.0768504012451131	1.48687992467417	15.3305121423419	21	89	tertiary granule lumen	58.840297942179	0.62310460387597
GO:0000835	0.0771745641250132	3.20607415688467	1.72252945419572	4	10	ER ubiquitin ligase complex	887.76	0.62310460387597
GO:0098871	0.0771745641250132	3.20607415688467	1.72252945419572	4	10	postsynaptic actin cytoskeleton	887.76	0.62310460387597
GO:1990712	0.0771745641250132	3.20607415688467	1.72252945419572	4	10	HFE-transferrin receptor complex	887.76	0.62310460387597
GO:0035976	0.0771745641250132	3.20607415688467	1.72252945419572	4	10	transcription factor AP-1 complex	887.76	0.62310460387597
GO:0030056	0.0775781912240701	2.67200944304663	2.41154123587401	5	14	hemidesmosome	566.173469387755	0.62310460387597
GO:0038143	0.0787778859431919	9.61564245810056	0.516758836258716	2	3	ERBB3:ERBB2 complex	4932	0.62310460387597
GO:0031074	0.0787778859431919	9.61564245810056	0.516758836258716	2	3	nucleocytoplasmic transport complex	4932	0.62310460387597
GO:0071818	0.0787778859431919	9.61564245810056	0.516758836258716	2	3	BAT3 complex	4932	0.62310460387597
GO:1990630	0.0787778859431919	9.61564245810056	0.516758836258716	2	3	IRE1-RACK1-PP2A complex	4932	0.62310460387597
GO:0070209	0.0787778859431919	9.61564245810056	0.516758836258716	2	3	ASTRA complex	4932	0.62310460387597
GO:0043260	0.0787778859431919	9.61564245810056	0.516758836258716	2	3	laminin-11 complex	4932	0.62310460387597
GO:0034365	0.0787778859431919	9.61564245810056	0.516758836258716	2	3	discoidal high-density lipoprotein particle	4932	0.62310460387597
GO:0005923	0.0809883322047868	1.29285527168443	35.828612647271	44	208	bicellular tight junction	22.5715606508876	0.636752575957396
GO:0150034	0.0817737771027533	1.16631177997591	101.801490742967	115	591	distal axon	7.3073256203458	0.639101007951876
GO:0005829	0.0839757806083619	1.05687068851733	1103.79687424862	1139	6408	cytosol	0.615622238353743	0.652427218572658
GO:0071944	0.0849185093002347	1.05507893670279	1227.99124789613	1264	7129	cell periphery	0.551982648835585	0.655870604183577
GO:0062023	0.0864312388341341	1.16014120214672	104.902043760519	118	609	collagen-containing extracellular matrix	7.06127302288335	0.659850943583748
GO:0044233	0.0864389659530881	2.10452797202797	3.96181774465016	7	23	mitochondria-associated endoplasmic reticulum membrane	293.682419659735	0.659850943583748
GO:0031594	0.0916869120742358	1.34503920986602	24.4599182495792	31	142	neuromuscular junction	34.1209085498909	0.695866563892899
GO:0042734	0.0964591729669496	1.21987012987013	52.8816542438086	62	307	presynaptic membrane	14.5999214845781	0.72787870175635
GO:0043005	0.100318278897245	1.07791318779752	400.488098100505	423	2325	neuron projection	1.7367209157128	0.728510692378937
GO:0044300	0.100491545017264	2.40466871680179	2.58379418129358	5	15	cerebellar mossy fiber	493.2	0.728510692378937
GO:0031314	0.100491545017264	2.40466871680179	2.58379418129358	5	15	extrinsic component of mitochondrial inner membrane	493.2	0.728510692378937
GO:0000109	0.100491545017264	2.40466871680179	2.58379418129358	5	15	nucleotide-excision repair complex	493.2	0.728510692378937
GO:1903293	0.101377899129401	1.56676921472521	9.8184178889156	14	57	phosphatase complex	95.6343490304709	0.728510692378937
GO:0044295	0.101377899129401	1.56676921472521	9.8184178889156	14	57	axonal growth cone	95.6343490304709	0.728510692378937
GO:0008287	0.101377899129401	1.56676921472521	9.8184178889156	14	57	protein serine/threonine phosphatase complex	95.6343490304709	0.728510692378937
GO:0000839	0.103755902113375	3.60624476110645	1.205770617937	3	7	Hrd1p ubiquitin ligase ERAD-L complex	1358.81632653061	0.728510692378937
GO:1990604	0.103755902113375	3.60624476110645	1.205770617937	3	7	IRE1-TRAF2-ASK1 complex	1358.81632653061	0.728510692378937
GO:0120115	0.103755902113375	3.60624476110645	1.205770617937	3	7	Lsm2-8 complex	1358.81632653061	0.728510692378937
GO:0016012	0.103755902113375	3.60624476110645	1.205770617937	3	7	sarcoglycan complex	1358.81632653061	0.728510692378937
GO:0097444	0.103755902113375	3.60624476110645	1.205770617937	3	7	spine apparatus	1358.81632653061	0.728510692378937
GO:0099078	0.103755902113375	3.60624476110645	1.205770617937	3	7	BORC complex	1358.81632653061	0.728510692378937
GO:0036513	0.105295036900676	2.7479038569033	1.89478239961529	4	11	Derlin-1 retrotranslocation complex	733.685950413223	0.729944809487397
GO:0099026	0.105295036900676	2.7479038569033	1.89478239961529	4	11	anchored component of presynaptic membrane	733.685950413223	0.729944809487397
GO:0005720	0.10562796176893	1.71822508398656	6.54561192594374	10	38	nuclear heterochromatin	153.698060941828	0.729944809487397
GO:0070160	0.106841434953334	1.25314389092353	37.5511421014667	45	218	tight junction	21.0152764918778	0.734464942899097
GO:0017053	0.110041250287277	1.39345801301005	16.8807886511181	22	98	transcription repressor complex	50.8400666389005	0.752521675141637
GO:0005856	0.111005564489133	1.06754352804067	497.466506371724	521	2888	cytoskeleton	1.38636928238734	0.75518293354524
GO:0098686	0.114016472398148	1.48073687389447	11.7132002885309	16	68	hippocampal mossy fiber to CA3 synapse	76.7958477508651	0.771668186900865
GO:0031527	0.117576926709741	1.73178841309824	5.85660014426545	9	34	filopodium membrane	172.790657439446	0.787256077312069
GO:0045178	0.118118390883837	1.36685641340507	17.9143063236355	23	104	basal part of cell	47.1950813609467	0.787256077312069
GO:0098878	0.118118390883837	1.36685641340507	17.9143063236355	23	104	neurotransmitter receptor complex	47.1950813609467	0.787256077312069
GO:0016328	0.12416607957806	1.33719114109893	19.8090887232508	25	115	lateral plasma membrane	41.9546313799622	0.821330472077485
GO:0032839	0.126035408820082	1.52557592821655	9.30165905265689	13	54	dendrite cytoplasm	98.9444444444444	0.821330472077485
GO:0031254	0.126358534165767	2.18593539532874	2.75604712671315	5	16	cell trailing edge	433.4765625	0.821330472077485
GO:0014731	0.126358534165767	2.18593539532874	2.75604712671315	5	16	spectrin-associated cytoskeleton	433.4765625	0.821330472077485
GO:0001931	0.126358534165767	2.18593539532874	2.75604712671315	5	16	uropod	433.4765625	0.821330472077485
GO:1902554	0.127756708516793	1.35010862190667	18.0865592690551	23	105	serine/threonine protein kinase complex	46.3004081632653	0.826327873313053
GO:0060342	0.137304331311993	2.40427613191727	2.06703534503486	4	12	photoreceptor inner segment membrane	616.5	0.841359728331638
GO:0042587	0.137304331311993	2.40427613191727	2.06703534503486	4	12	glycogen granule	616.5	0.841359728331638
GO:0000164	0.137304331311993	2.40427613191727	2.06703534503486	4	12	protein phosphatase type 1 complex	616.5	0.841359728331638
GO:0030055	0.137903891561708	1.11989426419467	118.854532339505	130	690	cell-substrate junction	6.06011342155009	0.841359728331638
GO:0033177	0.138985768655078	1.92371364653244	3.61731185381101	6	21	proton-transporting two-sector ATPase complex, proton-transporting domain	301.959183673469	0.841359728331638
GO:0071942	0.139763679459669	4.80754189944134	0.689011781678288	2	4	XPC complex	2774.25	0.841359728331638
GO:0009331	0.139763679459669	4.80754189944134	0.689011781678288	2	4	glycerol-3-phosphate dehydrogenase complex	2774.25	0.841359728331638
GO:0036457	0.139763679459669	4.80754189944134	0.689011781678288	2	4	keratohyalin granule	2774.25	0.841359728331638
GO:0000444	0.139763679459669	4.80754189944134	0.689011781678288	2	4	MIS12/MIND type complex	2774.25	0.841359728331638
GO:1990357	0.139763679459669	4.80754189944134	0.689011781678288	2	4	terminal web	2774.25	0.841359728331638
GO:0031905	0.139763679459669	4.80754189944134	0.689011781678288	2	4	early endosome lumen	2774.25	0.841359728331638
GO:0016513	0.139763679459669	4.80754189944134	0.689011781678288	2	4	core-binding factor complex	2774.25	0.841359728331638
GO:0032777	0.139763679459669	4.80754189944134	0.689011781678288	2	4	Piccolo NuA4 histone acetyltransferase complex	2774.25	0.841359728331638
GO:0097454	0.139763679459669	4.80754189944134	0.689011781678288	2	4	Schwann cell microvillus	2774.25	0.841359728331638
GO:0030285	0.14005954130333	1.46433271592903	10.3351767251743	14	60	integral component of synaptic vesicle membrane	86.31	0.841359728331638
GO:0031226	0.1413124661796	1.06267207358759	440.278528492426	460	2556	intrinsic component of plasma membrane	1.56268597500496	0.841359728331638
GO:0005635	0.143233395431337	1.12403890929787	106.624573214715	117	619	nuclear envelope	6.77704150474605	0.841359728331638
GO:0005955	0.145459755012401	2.8848281642917	1.37802356335658	3	8	calcineurin complex	1040.34375	0.841359728331638
GO:0005742	0.145459755012401	2.8848281642917	1.37802356335658	3	8	mitochondrial outer membrane translocase complex	1040.34375	0.841359728331638
GO:0048500	0.145459755012401	2.8848281642917	1.37802356335658	3	8	signal recognition particle	1040.34375	0.841359728331638
GO:0005592	0.145459755012401	2.8848281642917	1.37802356335658	3	8	collagen type XI trimer	1040.34375	0.841359728331638
GO:0005594	0.145459755012401	2.8848281642917	1.37802356335658	3	8	collagen type IX trimer	1040.34375	0.841359728331638
GO:0033588	0.145459755012401	2.8848281642917	1.37802356335658	3	8	Elongator holoenzyme complex	1040.34375	0.841359728331638
GO:0016586	0.145459755012401	2.8848281642917	1.37802356335658	3	8	RSC-type complex	1040.34375	0.841359728331638
